Etc/UTC,Open,High,Low,Close,Volume
2025-07-01T00:00:00+00:00,1.37305,1.3741,1.37305,1.37405,2908060000
2025-07-01T01:00:00+00:00,1.37406,1.37487,1.37252,1.37265,4795700000
2025-07-01T02:00:00+00:00,1.37264,1.37377,1.37238,1.37364,3310520000
2025-07-01T03:00:00+00:00,1.37363,1.37462,1.37355,1.37377,2173920000
2025-07-01T04:00:00+00:00,1.3738,1.37472,1.37361,1.37408,2601400000
2025-07-01T05:00:00+00:00,1.3741,1.37482,1.37383,1.37468,4120420000
2025-07-01T06:00:00+00:00,1.37469,1.375,1.37367,1.3739,3572750000
2025-07-01T07:00:00+00:00,1.37387,1.37682,1.37322,1.37672,5141100000
2025-07-01T08:00:00+00:00,1.37672,1.37833,1.37568,1.37733,5177890000
2025-07-01T09:00:00+00:00,1.37732,1.37814,1.37581,1.37754,4594450000
2025-07-01T10:00:00+00:00,1.37755,1.37885,1.37747,1.37753,2898470000
2025-07-01T11:00:00+00:00,1.3775,1.37785,1.37538,1.3754,3933170000
2025-07-01T12:00:00+00:00,1.37541,1.37598,1.37402,1.37411,4009390000
2025-07-01T13:00:00+00:00,1.37414,1.37433,1.37284,1.37343,4738350000
2025-07-01T14:00:00+00:00,1.37331,1.37347,1.37076,1.37179,9642650000
2025-07-01T15:00:00+00:00,1.37177,1.3724,1.3703,1.37239,5202320000
2025-07-01T16:00:00+00:00,1.3724,1.37254,1.37116,1.37241,3870630000
2025-07-01T17:00:00+00:00,1.37244,1.37386,1.3721,1.37363,3145780000
2025-07-01T18:00:00+00:00,1.37365,1.37377,1.37308,1.37377,1710570000
2025-07-01T19:00:00+00:00,1.37375,1.37424,1.37341,1.37397,3724500000
2025-07-01T20:00:00+00:00,1.37401,1.37499,1.37387,1.37431,2634160000
2025-07-01T21:00:00+00:00,1.37434,1.37463,1.37372,1.37443,417190000
2025-07-01T22:00:00+00:00,1.37445,1.37468,1.37411,1.37426,622885000
2025-07-01T23:00:00+00:00,1.37429,1.37471,1.3741,1.37454,607970000
2025-07-02T00:00:00+00:00,1.37453,1.37493,1.37417,1.37479,2506280000
2025-07-02T01:00:00+00:00,1.37482,1.37523,1.37358,1.37375,3319190000
2025-07-02T02:00:00+00:00,1.37377,1.37485,1.37317,1.3746,2542990000
2025-07-02T03:00:00+00:00,1.37461,1.37511,1.37398,1.37454,2205090000
2025-07-02T04:00:00+00:00,1.37455,1.37462,1.3743,1.37436,1799440000
2025-07-02T05:00:00+00:00,1.37436,1.37453,1.37317,1.37358,2365940000
2025-07-02T06:00:00+00:00,1.37358,1.37403,1.3719,1.37279,3651940000
2025-07-02T07:00:00+00:00,1.37276,1.37276,1.3705,1.37053,3970220000
2025-07-02T08:00:00+00:00,1.37052,1.37104,1.36939,1.36972,2766730000
2025-07-02T09:00:00+00:00,1.36976,1.37002,1.36878,1.369,2867980000
2025-07-02T10:00:00+00:00,1.36902,1.37086,1.36896,1.37029,2496680000
2025-07-02T11:00:00+00:00,1.37029,1.37128,1.36549,1.36623,4104040000
2025-07-02T12:00:00+00:00,1.36621,1.36672,1.35883,1.36075,12915670000
2025-07-02T13:00:00+00:00,1.36075,1.36229,1.35799,1.35858,7559570000
2025-07-02T14:00:00+00:00,1.35859,1.36027,1.35622,1.35932,5986540000
2025-07-02T15:00:00+00:00,1.35932,1.36231,1.35878,1.36206,4256720000
2025-07-02T16:00:00+00:00,1.36205,1.36318,1.36134,1.36306,3450960000
2025-07-02T17:00:00+00:00,1.36308,1.36442,1.36299,1.3633,3362250000
2025-07-02T18:00:00+00:00,1.36329,1.36406,1.36298,1.36359,2246610000
2025-07-02T19:00:00+00:00,1.36359,1.36378,1.3627,1.36346,2201220000
2025-07-02T20:00:00+00:00,1.36347,1.36354,1.36266,1.36319,1208350000
2025-07-02T21:00:00+00:00,1.36312,1.36651,1.36271,1.365,923030000
2025-07-02T22:00:00+00:00,1.36487,1.36557,1.36449,1.36542,829080000
2025-07-02T23:00:00+00:00,1.36541,1.36541,1.36476,1.3649,948700000
2025-07-03T00:00:00+00:00,1.36488,1.36534,1.36434,1.3647,2441270000
2025-07-03T01:00:00+00:00,1.36473,1.36533,1.36429,1.36485,4100260000
2025-07-03T02:00:00+00:00,1.36485,1.36485,1.36282,1.3634,2679570000
2025-07-03T03:00:00+00:00,1.36343,1.3638,1.36245,1.36276,1931500000
2025-07-03T04:00:00+00:00,1.36273,1.36294,1.36232,1.3629,1794490000
2025-07-03T05:00:00+00:00,1.3629,1.36414,1.36246,1.3639,2913860000
2025-07-03T06:00:00+00:00,1.36389,1.36508,1.3637,1.36497,3494600000
2025-07-03T07:00:00+00:00,1.36501,1.36748,1.36494,1.36547,5400270000
2025-07-03T08:00:00+00:00,1.36549,1.36757,1.36545,1.36639,4066030000
2025-07-03T09:00:00+00:00,1.36638,1.36669,1.36505,1.36546,3612610000
2025-07-03T10:00:00+00:00,1.36547,1.36678,1.36457,1.36605,2671150000
2025-07-03T11:00:00+00:00,1.36603,1.3663,1.36544,1.36571,2912200000
2025-07-03T12:00:00+00:00,1.3657,1.36591,1.35853,1.36149,10161300000
2025-07-03T13:00:00+00:00,1.36149,1.36623,1.36112,1.36579,9456350000
2025-07-03T14:00:00+00:00,1.36582,1.36736,1.36322,1.36463,8356970000
2025-07-03T15:00:00+00:00,1.36462,1.36608,1.36395,1.36526,5874410000
2025-07-03T16:00:00+00:00,1.36529,1.36544,1.36353,1.36502,3207070000
2025-07-03T17:00:00+00:00,1.365,1.36512,1.36425,1.36467,1769360000
2025-07-03T18:00:00+00:00,1.36467,1.36492,1.364,1.36408,1142730000
2025-07-03T19:00:00+00:00,1.36408,1.36465,1.36389,1.3646,749520000
2025-07-03T20:00:00+00:00,1.36462,1.3655,1.36433,1.36537,1434020000
2025-07-03T21:00:00+00:00,1.36548,1.3656,1.36461,1.36502,898514000
2025-07-03T22:00:00+00:00,1.36503,1.36533,1.36495,1.36527,1084850000
2025-07-03T23:00:00+00:00,1.36529,1.36685,1.36525,1.36654,784350000
2025-07-04T00:00:00+00:00,1.36654,1.36674,1.36581,1.36628,3164880000
2025-07-04T01:00:00+00:00,1.36629,1.36653,1.36449,1.36478,3650250000
2025-07-04T02:00:00+00:00,1.36478,1.36562,1.36451,1.36529,3547260000
2025-07-04T03:00:00+00:00,1.36529,1.36617,1.36519,1.36575,3241050000
2025-07-04T04:00:00+00:00,1.36575,1.36743,1.36566,1.36734,3111720000
2025-07-04T05:00:00+00:00,1.36735,1.36809,1.36735,1.36757,2819330000
2025-07-04T06:00:00+00:00,1.36758,1.36811,1.3666,1.36756,3710070000
2025-07-04T07:00:00+00:00,1.36759,1.3678,1.36565,1.36582,4601520000
2025-07-04T08:00:00+00:00,1.36581,1.36667,1.36564,1.36638,3405190000
2025-07-04T09:00:00+00:00,1.36637,1.36643,1.36516,1.36569,2432290000
2025-07-04T10:00:00+00:00,1.36569,1.36607,1.36464,1.36476,2021750000
2025-07-04T11:00:00+00:00,1.36474,1.36556,1.36414,1.36474,2134490000
2025-07-04T12:00:00+00:00,1.36474,1.36482,1.36345,1.36352,2234400000
2025-07-04T13:00:00+00:00,1.36348,1.36518,1.36345,1.36492,3222080000
2025-07-04T14:00:00+00:00,1.36493,1.36531,1.36372,1.36425,5347010000
2025-07-04T15:00:00+00:00,1.36425,1.36469,1.36393,1.36442,3398850000
2025-07-04T16:00:00+00:00,1.36443,1.36511,1.36415,1.36467,1880580000
2025-07-04T17:00:00+00:00,1.36468,1.36516,1.36466,1.3648,7644120000
2025-07-04T18:00:00+00:00,1.36482,1.36541,1.36473,1.36529,1947570000
2025-07-04T19:00:00+00:00,1.3653,1.36542,1.36485,1.36495,12489480000
2025-07-04T20:00:00+00:00,1.36486,1.36576,1.36379,1.36382,25692680000
2025-07-06T21:00:00+00:00,1.36392,1.36537,1.36392,1.36483,754950000
2025-07-06T22:00:00+00:00,1.36515,1.36548,1.36473,1.36525,1025770000
2025-07-06T23:00:00+00:00,1.36527,1.36537,1.36461,1.36507,1030830000
2025-07-07T00:00:00+00:00,1.36508,1.36574,1.36445,1.36471,3213890000
2025-07-07T01:00:00+00:00,1.36471,1.36471,1.36315,1.36328,4183740000
2025-07-07T02:00:00+00:00,1.3633,1.36375,1.36252,1.36281,3249360000
2025-07-07T03:00:00+00:00,1.3628,1.36332,1.36253,1.36276,3279120000
2025-07-07T04:00:00+00:00,1.36277,1.36295,1.36156,1.36169,3465340000
2025-07-07T05:00:00+00:00,1.36169,1.36249,1.36105,1.36228,3978240000
2025-07-07T06:00:00+00:00,1.36222,1.36261,1.36027,1.36125,4671860000
2025-07-07T07:00:00+00:00,1.36127,1.36236,1.36027,1.36041,7416540000
2025-07-07T08:00:00+00:00,1.3604,1.3606,1.35789,1.358,10021980000
2025-07-07T09:00:00+00:00,1.35801,1.36119,1.35749,1.36091,3933380000
2025-07-07T10:00:00+00:00,1.36093,1.36093,1.35945,1.36023,2649830000
2025-07-07T11:00:00+00:00,1.36022,1.3621,1.35994,1.3615,2881840000
2025-07-07T12:00:00+00:00,1.36151,1.36207,1.36111,1.3617,3358590000
2025-07-07T13:00:00+00:00,1.36171,1.36328,1.36135,1.36274,3588000000
2025-07-07T14:00:00+00:00,1.36273,1.36474,1.36273,1.36359,3885270000
2025-07-07T15:00:00+00:00,1.36359,1.36437,1.36284,1.36359,4332230000
2025-07-07T16:00:00+00:00,1.36361,1.36405,1.35937,1.35947,6914470000
2025-07-07T17:00:00+00:00,1.35949,1.36116,1.35887,1.36051,5173910000
2025-07-07T18:00:00+00:00,1.36049,1.36145,1.35905,1.36114,5074690000
2025-07-07T19:00:00+00:00,1.36114,1.36167,1.36068,1.36093,3138790000
2025-07-07T20:00:00+00:00,1.36092,1.36095,1.35979,1.35997,2046650000
2025-07-07T21:00:00+00:00,1.35998,1.3607,1.35965,1.35999,538210000
2025-07-07T22:00:00+00:00,1.36004,1.36187,1.36004,1.36174,1416010000
2025-07-07T23:00:00+00:00,1.36175,1.36247,1.36146,1.36235,1535040000
2025-07-08T00:00:00+00:00,1.36234,1.36366,1.36233,1.36285,3978490000
2025-07-08T01:00:00+00:00,1.36285,1.36331,1.36172,1.36251,4313670000
2025-07-08T02:00:00+00:00,1.36249,1.36386,1.36224,1.36307,3214540000
2025-07-08T03:00:00+00:00,1.36307,1.36386,1.3628,1.36328,2439880000
2025-07-08T04:00:00+00:00,1.36328,1.36422,1.36293,1.36312,4174290000
2025-07-08T05:00:00+00:00,1.36312,1.36342,1.36234,1.36283,3840870000
2025-07-08T06:00:00+00:00,1.36284,1.36325,1.36238,1.36271,3859430000
2025-07-08T07:00:00+00:00,1.36269,1.36462,1.36269,1.36406,4340410000
2025-07-08T08:00:00+00:00,1.36406,1.36407,1.36094,1.36118,4184520000
2025-07-08T09:00:00+00:00,1.36118,1.36145,1.35926,1.35951,3269380000
2025-07-08T10:00:00+00:00,1.35954,1.35955,1.35757,1.35769,3365350000
2025-07-08T11:00:00+00:00,1.35768,1.35851,1.35727,1.35733,3810830000
2025-07-08T12:00:00+00:00,1.35733,1.35843,1.35629,1.35779,11965360000
2025-07-08T13:00:00+00:00,1.35778,1.3579,1.35399,1.35526,8436940000
2025-07-08T14:00:00+00:00,1.35524,1.35618,1.35256,1.35444,16883000000
2025-07-08T15:00:00+00:00,1.35447,1.3579,1.35398,1.35724,18697380000
2025-07-08T16:00:00+00:00,1.35725,1.35819,1.35631,1.35783,5712550000
2025-07-08T17:00:00+00:00,1.35783,1.35932,1.35768,1.35918,6192320000
2025-07-08T18:00:00+00:00,1.3592,1.35967,1.35852,1.35934,3343460000
2025-07-08T19:00:00+00:00,1.35936,1.35972,1.35848,1.35891,3725150000
2025-07-08T20:00:00+00:00,1.35884,1.35953,1.35874,1.359,1552464100
2025-07-08T21:00:00+00:00,1.35883,1.35924,1.35658,1.35828,1122754100
2025-07-08T22:00:00+00:00,1.35823,1.35943,1.3581,1.35925,1030598200
2025-07-08T23:00:00+00:00,1.3593,1.35932,1.35836,1.35843,1114150000
2025-07-09T00:00:00+00:00,1.35844,1.35873,1.35758,1.3586,3080460000
2025-07-09T01:00:00+00:00,1.35862,1.35907,1.35761,1.35859,3775310000
2025-07-09T02:00:00+00:00,1.35861,1.35931,1.35644,1.35738,4296470000
2025-07-09T03:00:00+00:00,1.35741,1.35742,1.35639,1.35686,3057130000
2025-07-09T04:00:00+00:00,1.35687,1.35861,1.35664,1.35851,3965560000
2025-07-09T05:00:00+00:00,1.35851,1.35964,1.35838,1.35868,3369810000
2025-07-09T06:00:00+00:00,1.35867,1.36059,1.35812,1.36025,3804340000
2025-07-09T07:00:00+00:00,1.36024,1.36046,1.3579,1.35855,4553990000
2025-07-09T08:00:00+00:00,1.35855,1.36051,1.35822,1.36012,3445890000
2025-07-09T09:00:00+00:00,1.3601,1.36081,1.35921,1.35968,2500100000
2025-07-09T10:00:00+00:00,1.35969,1.36035,1.35818,1.35829,2670680000
2025-07-09T11:00:00+00:00,1.35829,1.35879,1.35737,1.35769,2471160000
2025-07-09T12:00:00+00:00,1.35775,1.36127,1.35762,1.36079,5564230000
2025-07-09T13:00:00+00:00,1.36078,1.36193,1.35844,1.35859,4579040000
2025-07-09T14:00:00+00:00,1.3586,1.36164,1.35822,1.35879,4759270000
2025-07-09T15:00:00+00:00,1.35878,1.35941,1.35804,1.35828,4483980000
2025-07-09T16:00:00+00:00,1.35831,1.35875,1.35787,1.35838,2266010000
2025-07-09T17:00:00+00:00,1.35835,1.35914,1.35802,1.35881,2719100000
2025-07-09T18:00:00+00:00,1.35876,1.3599,1.35834,1.35879,2502600000
2025-07-09T19:00:00+00:00,1.3588,1.36005,1.35867,1.35949,2242830000
