Local time,Open,High,Low,Close,Volume
06.07.2012 01:00:00.000 GMT+0100,6.04920,6.13478,6.04428,6.11084,144417.3281
07.07.2012 01:00:00.000 GMT+0100,6.11084,6.11084,6.11084,6.11084,0
08.07.2012 01:00:00.000 GMT+0100,6.12265,6.13211,6.11335,6.12831,16327.4297
09.07.2012 01:00:00.000 GMT+0100,6.12831,6.12899,6.06323,6.06437,151965.1875
10.07.2012 01:00:00.000 GMT+0100,6.06437,6.11587,6.06277,6.09785,137058.7344
11.07.2012 01:00:00.000 GMT+0100,6.09825,6.12117,6.08213,6.10735,127849.8672
12.07.2012 01:00:00.000 GMT+0100,6.10769,6.14181,6.09439,6.11008,147880.6563
13.07.2012 01:00:00.000 GMT+0100,6.11008,6.12834,6.08654,6.09279,115373.8203
14.07.2012 01:00:00.000 GMT+0100,6.09279,6.09279,6.09279,6.09279,0
15.07.2012 01:00:00.000 GMT+0100,6.08115,6.10578,6.07503,6.09353,11437.6201
16.07.2012 01:00:00.000 GMT+0100,6.09353,6.12479,6.07689,6.08805,126476.9297
17.07.2012 01:00:00.000 GMT+0100,6.08838,6.14235,6.06466,6.06556,148677.0313
18.07.2012 01:00:00.000 GMT+0100,6.06556,6.12448,6.06007,6.09420,139670.1563
19.07.2012 01:00:00.000 GMT+0100,6.09457,6.10763,6.05017,6.05597,140241.2344
20.07.2012 01:00:00.000 GMT+0100,6.05578,6.09937,6.04857,6.06747,135746.0625
21.07.2012 01:00:00.000 GMT+0100,6.06747,6.06747,6.06747,6.06747,0
22.07.2012 01:00:00.000 GMT+0100,6.06658,6.08621,6.06500,6.07813,9173.2197
23.07.2012 01:00:00.000 GMT+0100,6.07809,6.12251,6.06556,6.07760,174216.0938
24.07.2012 01:00:00.000 GMT+0100,6.07797,6.12548,6.07161,6.11506,168760.4688
25.07.2012 01:00:00.000 GMT+0100,6.11506,6.12069,6.06554,6.07965,164959.5469
26.07.2012 01:00:00.000 GMT+0100,6.07978,6.08576,5.98502,6.02209,161237.4063
27.07.2012 01:00:00.000 GMT+0100,6.02216,6.08634,5.99860,6.04585,162728.875
28.07.2012 01:00:00.000 GMT+0100,6.04585,6.04585,6.04585,6.04585,0
29.07.2012 01:00:00.000 GMT+0100,6.05527,6.06193,6.05215,6.05737,3498.0701
30.07.2012 01:00:00.000 GMT+0100,6.05717,6.09107,6.03547,6.04188,137638.0625
31.07.2012 01:00:00.000 GMT+0100,6.04188,6.05535,6.01269,6.03118,144839.1719
01.08.2012 01:00:00.000 GMT+0100,6.03138,6.05172,5.99918,6.04108,137313.9531
02.08.2012 01:00:00.000 GMT+0100,6.04108,6.07309,5.97379,6.04726,158673.5469
03.08.2012 01:00:00.000 GMT+0100,6.04746,6.05614,5.97041,5.97710,149695.3125
04.08.2012 01:00:00.000 GMT+0100,5.97710,5.97710,5.97710,5.97710,0
05.08.2012 01:00:00.000 GMT+0100,5.97354,5.97953,5.95227,5.96127,12901.0098
06.08.2012 01:00:00.000 GMT+0100,5.96138,5.99672,5.94380,5.96608,126885.1172
07.08.2012 01:00:00.000 GMT+0100,5.96648,5.96898,5.90501,5.93127,120866.9688
08.08.2012 01:00:00.000 GMT+0100,5.93108,5.94928,5.86851,5.87784,130142.4688
09.08.2012 01:00:00.000 GMT+0100,5.87793,5.93767,5.86136,5.91921,127587.2188
10.08.2012 01:00:00.000 GMT+0100,5.91921,5.95100,5.90509,5.91105,110715.8984
11.08.2012 01:00:00.000 GMT+0100,5.91105,5.91105,5.91105,5.91105,0
12.08.2012 01:00:00.000 GMT+0100,5.90928,5.92468,5.90801,5.92468,5260.5898
13.08.2012 01:00:00.000 GMT+0100,5.92458,5.94987,5.90783,5.94968,111423.5781
14.08.2012 01:00:00.000 GMT+0100,5.94968,5.94968,5.89739,5.93697,129471.2734
15.08.2012 01:00:00.000 GMT+0100,5.93677,5.96972,5.92738,5.94504,127245.7891
16.08.2012 01:00:00.000 GMT+0100,5.94543,5.97613,5.93401,5.93848,141893.375
17.08.2012 01:00:00.000 GMT+0100,5.93848,5.96316,5.90625,5.91458,144139.4063
18.08.2012 01:00:00.000 GMT+0100,5.91458,5.91458,5.91458,5.91458,0
19.08.2012 01:00:00.000 GMT+0100,5.90759,5.92519,5.90392,5.91101,9967.79
20.08.2012 01:00:00.000 GMT+0100,5.91101,5.95081,5.90854,5.91622,98491.8203
21.08.2012 01:00:00.000 GMT+0100,5.91622,5.92347,5.86848,5.88118,114880.1328
22.08.2012 01:00:00.000 GMT+0100,5.88118,5.91846,5.84310,5.85258,103311.6875
23.08.2012 01:00:00.000 GMT+0100,5.85278,5.86387,5.82088,5.82988,119125.9922
24.08.2012 01:00:00.000 GMT+0100,5.82988,5.85071,5.81352,5.82606,97787.8672
25.08.2012 01:00:00.000 GMT+0100,5.82606,5.82606,5.82606,5.82606,0
